% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
4804	1	0	4	0	28	9422	0	1	1	0
4805	1	0	1	0	24	6882	0	1	1	0
4806	1	0	5	0	24	6882	0	1	1	0
4807	1	0	6	0	26	7708	0	1	1	0
4808	1	0	7	0	24	6882	0	1	1	0
4809	1	0	8	0	28	9422	0	1	1	0
4810	1	0	9	0	28	9422	0	1	1	0
4811	1	0	10	0	24	6882	0	1	1	0
4812	1	0	11	0	26	7708	0	1	1	0
4813	1	0	12	0	28	9422	0	1	1	0
4814	1	0	13	0	28	9422	0	1	1	0
4815	1	0	14	0	24	6882	0	1	1	0
4830	1	0	2	0	28	9422	0	1	1	0
4831	1	0	3	0	28	9422	0	1	1	0
4832	1	0	4	0	28	9422	0	1	1	0
4833	1	0	1	0	24	6882	0	1	1	0
4834	1	0	5	0	24	6882	0	1	1	0
4835	1	0	6	0	26	7708	0	1	1	0
4836	1	0	7	0	24	6882	0	1	1	0
4837	1	0	8	0	28	9422	0	1	1	0
4838	1	0	9	0	28	9422	0	1	1	0
4839	1	0	10	0	24	6882	0	1	1	0
4840	1	0	11	0	26	7708	0	1	1	0
4841	1	0	12	0	28	9422	0	1	1	0
4842	1	0	13	0	28	9422	0	1	1	0
4843	1	0	14	0	24	6882	0	1	1	0
4858	1	0	2	0	28	9422	0	1	1	0
4859	1	0	3	0	28	9422	0	1	1	0
4860	1	0	4	0	28	9422	0	1	1	0
4861	1	0	1	0	24	6882	0	1	1	0
4862	1	0	5	0	24	6882	0	1	1	0
4863	1	0	6	0	26	7708	0	1	1	0
4864	1	0	7	0	24	6882	0	1	1	0
4865	1	0	8	0	28	9422	0	1	1	0
4866	1	0	9	0	28	9422	0	1	1	0
4867	1	0	10	0	24	6882	0	1	1	0
4868	1	0	11	0	26	7708	0	1	1	0
4869	1	0	12	0	28	9422	0	1	1	0
4870	1	0	13	0	28	9422	0	1	1	0
4871	1	0	14	0	24	6882	0	1	1	0
4886	1	0	2	0	28	9422	0	1	1	0
4887	1	0	3	0	28	9422	0	1	1	0
4888	1	0	4	0	28	9422	0	1	1	0
4889	1	0	1	0	24	6882	0	1	1	0
4890	1	0	5	0	24	6882	0	1	1	0
4891	1	0	6	0	26	7708	0	1	1	0
4892	1	0	7	0	24	6882	0	1	1	0
4893	1	0	8	0	28	9422	0	1	1	0
4894	1	0	9	0	28	9422	0	1	1	0
4895	1	0	10	0	24	6882	0	1	1	0
4896	1	0	11	0	26	7708	0	1	1	0
4897	1	0	12	0	28	9422	0	1	1	0
4898	1	0	13	0	28	9422	0	1	1	0
4899	1	0	14	0	24	6882	0	1	1	0
4914	1	0	2	0	28	9422	0	1	1	0
4915	1	0	3	0	28	9422	0	1	1	0
4916	1	0	4	0	28	9422	0	1	1	0
4917	1	0	1	0	24	6882	0	1	1	0
4918	1	0	5	0	24	6882	0	1	1	0
4919	1	0	6	0	26	7708	0	1	1	0
4920	1	0	7	0	24	6882	0	1	1	0
4921	1	0	8	0	28	9422	0	1	1	0
4922	1	0	9	0	28	9422	0	1	1	0
4923	1	0	10	0	24	6882	0	1	1	0
4924	1	0	11	0	26	7708	0	1	1	0
4925	1	0	12	0	28	9422	0	1	1	0
4926	1	0	13	0	28	9422	0	1	1	0
4927	1	0	14	0	24	6882	0	1	1	0
4942	1	0	2	0	28	9422	0	1	1	0
4943	1	0	3	0	28	9422	0	1	1	0
4944	1	0	4	0	28	9422	0	1	1	0
4945	1	0	1	0	24	6882	0	1	1	0
4946	1	0	5	0	24	6882	0	1	1	0
4947	1	0	6	0	26	7708	0	1	1	0
4948	1	0	7	0	24	6882	0	1	1	0
4949	1	0	8	0	28	9422	0	1	1	0
4950	1	0	9	0	28	9422	0	1	1	0
4951	1	0	10	0	24	6882	0	1	1	0
4952	1	0	11	0	26	7708	0	1	1	0
4953	1	0	12	0	28	9422	0	1	1	0
4954	1	0	13	0	28	9422	0	1	1	0
4955	1	0	14	0	24	6882	0	1	1	0
4970	1	0	2	0	28	9422	0	1	1	0
4971	1	0	3	0	28	9422	0	1	1	0
4972	1	0	4	0	28	9422	0	1	1	0
4973	1	0	1	0	24	6882	0	1	1	0
4974	1	0	5	0	24	6882	0	1	1	0
4975	1	0	6	0	26	7708	0	1	1	0
4976	1	0	7	0	24	6882	0	1	1	0
4977	1	0	8	0	28	9422	0	1	1	0
4978	1	0	9	0	28	9422	0	1	1	0
4979	1	0	10	0	24	6882	0	1	1	0
4980	1	0	11	0	26	7708	0	1	1	0
4981	1	0	12	0	28	9422	0	1	1	0
4982	1	0	13	0	28	9422	0	1	1	0
4983	1	0	14	0	24	6882	0	1	1	0
4998	1	0	2	0	28	9422	0	1	1	0
4999	1	0	3	0	28	9422	0	1	1	0
