% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
3321	1	0	5	0	26	7708	0	1	0
3326	1	0	20	0	28	9422	0	1	0
3327	1	0	10	0	28	4587	0	1	0
3327	1	0	5	0	26	3822	0	1	0
3328	1	0	11	0	28	4587	0	1	0
3328	1	0	19	0	28	4587	0	1	0
3329	1	0	8	0	26	7708	0	1	0
3331	1	0	12	0	24	3422	0	1	0
3331	1	0	9	0	26	3822	0	1	0
3332	1	0	9	0	26	7708	0	1	0
3334	1	0	15	0	24	6882	0	1	0
3339	1	0	9	0	26	7708	0	1	0
3340	1	0	15	0	24	6882	0	1	0
3341	1	0	20	0	28	9422	0	1	0
3344	1	0	5	0	26	7708	0	1	0
3347	1	0	8	0	26	7708	0	1	0
3351	1	0	5	0	26	3822	0	1	0
3351	1	0	4	0	26	3822	0	1	0
3352	1	0	11	0	28	9422	0	1	0
3353	1	0	9	0	26	3822	0	1	0
3353	1	0	8	0	26	3822	0	1	0
3354	1	0	12	0	24	6882	0	1	0
3355	1	0	9	0	26	7708	0	1	0
3356	1	0	15	0	24	6882	0	1	0
3359	1	0	11	0	28	9422	0	1	0
3360	1	0	9	0	26	7708	0	1	0
3361	1	0	12	0	24	6882	0	1	0
3362	1	0	15	0	24	6882	0	1	0
3363	1	0	20	0	28	9422	0	1	0
3364	1	0	10	0	28	9422	0	1	0
3365	1	0	19	0	28	9422	0	1	0
3367	1	0	9	0	26	3822	0	1	0
3367	1	0	19	0	28	4587	0	1	0
3370	1	0	5	0	26	7708	0	1	0
3371	1	0	11	0	28	9422	0	1	0
3372	1	0	8	0	26	7708	0	1	0
3373	1	0	12	0	24	6882	0	1	0
3374	1	0	15	0	24	6882	0	1	0
3376	1	0	5	0	26	7708	0	1	0
3377	1	0	11	0	28	4587	0	1	0
3377	1	0	9	0	26	3822	0	1	0
3378	1	0	8	0	26	7708	0	1	0
3380	1	0	9	0	26	7708	0	1	0
3383	1	0	20	0	28	9422	0	1	0
3388	1	0	4	0	26	7708	0	1	0
3392	1	0	15	0	24	6882	0	1	0
3394	1	0	5	0	26	3822	0	1	0
3394	1	0	9	0	26	3822	0	1	0
3396	1	0	8	0	26	7708	0	1	0
3397	1	0	12	0	24	6882	0	1	0
3399	1	0	15	0	24	6882	0	1	0
3401	1	0	5	0	26	7708	0	1	0
3402	1	0	19	0	28	9422	0	1	0
3403	1	0	11	0	28	9422	0	1	0
3404	1	0	9	0	26	7708	0	1	0
3408	1	0	20	0	28	4587	0	1	0
3408	1	0	9	0	26	3822	0	1	0
3410	1	0	11	0	28	9422	0	1	0
3413	1	0	15	0	24	6882	0	1	0
3415	1	0	20	0	28	9422	0	1	0
3416	1	0	5	0	26	7708	0	1	0
3418	1	0	9	0	26	7708	0	1	0
3419	1	0	8	0	26	7708	0	1	0
3420	1	0	12	0	24	6882	0	1	0
3421	1	0	9	0	26	7708	0	1	0
3423	1	0	5	0	26	7708	0	1	0
3424	1	0	11	0	28	9422	0	1	0
3425	1	0	8	0	26	7708	0	1	0
3426	1	0	12	0	24	6882	0	1	0
3428	1	0	20	0	28	9422	0	1	0
3430	1	0	11	0	28	9422	0	1	0
3431	1	0	9	0	26	7708	0	1	0
3433	1	0	15	0	24	6882	0	1	0
3434	1	0	20	0	28	9422	0	1	0
3435	1	0	5	0	26	3822	0	1	0
3435	1	0	9	0	26	3822	0	1	0
3436	1	0	9	0	26	7708	0	1	0
3437	1	0	8	0	26	7708	0	1	0
3438	1	0	12	0	24	6882	0	1	0
3439	1	0	15	0	24	3422	0	1	0
3439	1	0	19	0	28	4587	0	1	0
3441	1	0	5	0	26	7708	0	1	0
3443	1	0	8	0	26	7708	0	1	0
3444	1	0	12	0	24	6882	0	1	0
3447	1	0	20	0	28	9422	0	1	0
3448	1	0	3	0	24	6882	0	1	0
3449	1	0	11	0	28	4587	0	1	0
3449	1	0	9	0	26	3822	0	1	0
3452	1	0	15	0	24	6882	0	1	0
3453	1	0	20	0	28	9422	0	1	0
3455	1	0	5	0	26	7708	0	1	0
3456	1	0	11	0	28	9422	0	1	0
3457	1	0	8	0	26	7708	0	1	0
3458	1	0	12	0	24	6882	0	1	0
3459	1	0	15	0	24	6882	0	1	0
3461	1	0	5	0	26	7708	0	1	0
3462	1	0	3	0	24	3422	0	1	0
3462	1	0	9	0	26	3822	0	1	0
3468	1	0	9	0	26	7708	0	1	0
3469	1	0	20	0	28	9422	0	1	0
3474	1	0	15	0	24	6882	0	1	0
3475	1	0	3	0	24	2196	0	1	0
3475	1	0	20	0	28	3062	0	1	0
3475	1	0	19	0	28	3062	0	1	0
3476	1	0	5	0	26	3822	0	1	0
3476	1	0	9	0	26	3822	0	1	0
3479	1	0	11	0	28	9422	0	1	0
3480	1	0	8	0	26	7708	0	1	0
3481	1	0	12	0	24	6882	0	1	0
3485	1	0	3	0	24	6882	0	1	0
3486	1	0	11	0	28	9422	0	1	0
3487	1	0	8	0	26	7708	0	1	0
3488	1	0	12	0	24	6882	0	1	0
3489	1	0	3	0	24	6882	0	1	0
3490	1	0	9	0	26	7708	0	1	0
3493	1	0	20	0	28	9422	0	1	0
3494	1	0	5	0	26	7708	0	1	0
3498	1	0	15	0	24	6882	0	1	0
3500	1	0	20	0	28	9422	0	1	0
3501	1	0	5	0	26	7708	0	1	0
3502	1	0	11	0	28	9422	0	1	0
3503	1	0	3	0	24	1692	0	1	0
3503	1	0	9	0	26	1908	0	1	0
3503	1	0	19	0	28	2292	0	1	0
3503	1	0	8	0	26	1908	0	1	0
3504	1	0	12	0	24	6882	0	1	0
3510	1	0	3	0	24	6882	0	1	0
3516	1	0	3	0	24	3422	0	1	0
3516	1	0	20	0	28	4587	0	1	0
3517	1	0	5	0	26	3822	0	1	0
3517	1	0	9	0	26	3822	0	1	0
3521	1	0	8	0	26	7708	0	1	0
3524	1	0	3	0	24	6882	0	1	0
3525	1	0	12	0	24	6882	0	1	0
3526	1	0	15	0	24	3422	0	1	0
3526	1	0	3	0	24	3422	0	1	0
3527	1	0	9	0	26	7708	0	1	0
3530	1	0	11	0	28	4587	0	1	0
3530	1	0	3	0	24	3422	0	1	0
3531	1	0	9	0	26	7708	0	1	0
3535	1	0	20	0	28	9422	0	1	0
3536	1	0	5	0	26	7708	0	1	0
3537	1	0	11	0	28	9422	0	1	0
3544	1	0	3	0	24	3422	0	1	0
3544	1	0	9	0	26	3822	0	1	0
3546	1	0	8	0	26	7708	0	1	0
3547	1	0	3	0	24	6882	0	1	0
3548	1	0	12	0	24	6882	0	1	0
3549	1	0	15	0	24	6882	0	1	0
3552	1	0	11	0	28	9422	0	1	0
3553	1	0	8	0	26	7708	0	1	0
3554	1	0	3	0	24	6882	0	1	0
3555	1	0	9	0	26	7708	0	1	0
3557	1	0	3	0	24	6882	0	1	0
3558	1	0	9	0	26	7708	0	1	0
3559	1	0	20	0	28	9422	0	1	0
3560	1	0	5	0	26	7708	0	1	0
3563	1	0	3	0	24	6882	0	1	0
3566	1	0	20	0	28	9422	0	1	0
3567	1	0	5	0	26	7708	0	1	0
3569	1	0	8	0	26	7708	0	1	0
3571	1	0	12	0	24	2196	0	1	0
3571	1	0	3	0	24	2196	0	1	0
3571	1	0	19	0	28	3062	0	1	0
3572	1	0	9	0	26	7708	0	1	0
3573	1	0	15	0	24	6882	0	1	0
3576	1	0	11	0	28	9422	0	1	0
3578	1	0	12	0	24	6882	0	1	0
3579	1	0	15	0	24	6882	0	1	0
3580	1	0	20	0	28	9422	0	1	0
3581	1	0	3	0	24	3422	0	1	0
3581	1	0	9	0	26	3822	0	1	0
3582	1	0	5	0	26	3822	0	1	0
3582	1	0	9	0	26	3822	0	1	0
3583	1	0	11	0	28	9422	0	1	0
3585	1	0	3	0	24	3422	0	1	0
3585	1	0	9	0	26	3822	0	1	0
3594	1	0	3	0	24	6882	0	1	0
3595	1	0	3	0	24	3422	0	1	0
3595	1	0	8	0	26	3822	0	1	0
3597	1	0	12	0	24	6882	0	1	0
3598	1	0	15	0	24	3422	0	1	0
3598	1	0	3	0	24	3422	0	1	0
3599	1	0	20	0	28	4587	0	1	0
3599	1	0	9	0	26	3822	0	1	0
3600	1	0	5	0	26	7708	0	1	0
3601	1	0	11	0	28	9422	0	1	0
3604	1	0	12	0	24	6882	0	1	0
3605	1	0	15	0	24	6882	0	1	0
3606	1	0	20	0	28	9422	0	1	0
3607	1	0	5	0	26	7708	0	1	0
3608	1	0	19	0	28	9422	0	1	0
3612	1	0	3	0	24	6882	0	1	0
3613	1	0	9	0	26	7708	0	1	0
3618	1	0	3	0	24	6882	0	1	0
3620	1	0	8	0	26	7708	0	1	0
3621	1	0	12	0	24	6882	0	1	0
3622	1	0	15	0	24	6882	0	1	0
3623	1	0	20	0	28	4587	0	1	0
3623	1	0	9	0	26	3822	0	1	0
3624	1	0	5	0	26	7708	0	1	0
3625	1	0	11	0	28	9422	0	1	0
3626	1	0	9	0	26	3822	0	1	0
3626	1	0	8	0	26	3822	0	1	0
3628	1	0	12	0	24	6882	0	1	0
3629	1	0	15	0	24	6882	0	1	0
3630	1	0	20	0	28	9422	0	1	0
3631	1	0	5	0	26	7708	0	1	0
3632	1	0	11	0	28	9422	0	1	0
3636	1	0	3	0	24	3422	0	1	0
3636	1	0	9	0	26	3822	0	1	0
3639	1	0	3	0	24	6882	0	1	0
3640	1	0	9	0	26	3822	0	1	0
3640	1	0	19	0	28	4587	0	1	0
3641	1	0	8	0	26	7708	0	1	0
3642	1	0	12	0	24	6882	0	1	0
3643	1	0	15	0	24	6882	0	1	0
3644	1	0	20	0	28	9422	0	1	0
3645	1	0	5	0	26	7708	0	1	0
3646	1	0	11	0	28	9422	0	1	0
3647	1	0	8	0	26	7708	0	1	0
3648	1	0	12	0	24	6882	0	1	0
3650	1	0	3	0	24	6882	0	1	0
3652	1	0	3	0	24	6882	0	1	0
3653	1	0	3	0	24	3422	0	1	0
3653	1	0	9	0	26	3822	0	1	0
3656	1	0	3	0	24	6882	0	1	0
3659	1	0	8	0	26	7708	0	1	0
3660	1	0	9	0	26	7708	0	1	0
3661	1	0	12	0	24	6882	0	1	0
3662	1	0	15	0	24	6882	0	1	0
3663	1	0	20	0	28	9422	0	1	0
3664	1	0	5	0	26	7708	0	1	0
3666	1	0	8	0	26	7708	0	1	0
3667	1	0	3	0	24	3422	0	1	0
3667	1	0	9	0	26	3822	0	1	0
3673	1	0	11	0	28	9422	0	1	0
3676	1	0	3	0	24	6882	0	1	0
3677	1	0	3	0	24	6882	0	1	0
3680	1	0	11	0	28	4587	0	1	0
3680	1	0	3	0	24	3422	0	1	0
3681	1	0	9	0	26	3822	0	1	0
3681	1	0	8	0	26	3822	0	1	0
3683	1	0	12	0	24	6882	0	1	0
3684	1	0	15	0	24	6882	0	1	0
3685	1	0	20	0	28	9422	0	1	0
3686	1	0	5	0	26	7708	0	1	0
3688	1	0	9	0	26	3822	0	1	0
3688	1	0	8	0	26	3822	0	1	0
3691	1	0	9	0	26	7708	0	1	0
3694	1	0	3	0	24	3422	0	1	0
3694	1	0	9	0	26	3822	0	1	0
3704	1	0	11	0	28	9422	0	1	0
3705	1	0	8	0	26	7708	0	1	0
3706	1	0	12	0	24	6882	0	1	0
3707	1	0	15	0	24	6882	0	1	0
3708	1	0	20	0	28	3062	0	1	0
3708	1	0	9	0	26	2481	0	1	0
3708	1	0	19	0	28	3062	0	1	0
3709	1	0	5	0	26	7708	0	1	0
3710	1	0	11	0	28	9422	0	1	0
3711	1	0	8	0	26	7708	0	1	0
3712	1	0	12	0	24	6882	0	1	0
3713	1	0	3	0	24	6882	0	1	0
3714	1	0	15	0	24	6882	0	1	0
3715	1	0	20	0	28	9422	0	1	0
3716	1	0	5	0	26	7708	0	1	0
3717	1	0	3	0	24	6882	0	1	0
3718	1	0	9	0	26	7708	0	1	0
3721	1	0	3	0	24	6882	0	1	0
3722	1	0	9	0	26	7708	0	1	0
3729	1	0	8	0	26	7708	0	1	0
3730	1	0	12	0	24	6882	0	1	0
3731	1	0	15	0	24	3422	0	1	0
3731	1	0	3	0	24	3422	0	1	0
3732	1	0	20	0	28	9422	0	1	0
3733	1	0	5	0	26	7708	0	1	0
3734	1	0	11	0	28	9422	0	1	0
3735	1	0	9	0	26	3822	0	1	0
3735	1	0	8	0	26	3822	0	1	0
3736	1	0	12	0	24	6882	0	1	0
3737	1	0	15	0	24	6882	0	1	0
3738	1	0	20	0	28	9422	0	1	0
3739	1	0	5	0	26	7708	0	1	0
3740	1	0	11	0	28	9422	0	1	0
3745	1	0	19	0	28	9422	0	1	0
3747	1	0	9	0	26	7708	0	1	0
3749	1	0	9	0	26	7708	0	1	0
3750	1	0	3	0	24	6882	0	1	0
3751	1	0	5	0	26	7708	0	1	0
3752	1	0	11	0	28	9422	0	1	0
3753	1	0	8	0	26	7708	0	1	0
3754	1	0	3	0	24	6882	0	1	0
3756	1	0	12	0	24	6882	0	1	0
3757	1	0	15	0	24	6882	0	1	0
3758	1	0	20	0	28	9422	0	1	0
3763	1	0	12	0	24	3422	0	1	0
3763	1	0	9	0	26	3822	0	1	0
3764	1	0	15	0	24	6882	0	1	0
3765	1	0	20	0	28	9422	0	1	0
3773	1	0	5	0	26	3822	0	1	0
3773	1	0	9	0	26	3822	0	1	0
3774	1	0	11	0	28	9422	0	1	0
3775	1	0	8	0	26	7708	0	1	0
3776	1	0	12	0	24	2196	0	1	0
3776	1	0	9	0	26	2481	0	1	0
3776	1	0	19	0	28	3062	0	1	0
3777	1	0	15	0	24	3422	0	1	0
3777	1	0	9	0	26	3822	0	1	0
3778	1	0	20	0	28	9422	0	1	0
3779	1	0	5	0	26	7708	0	1	0
3780	1	0	11	0	28	9422	0	1	0
3781	1	0	8	0	26	7708	0	1	0
3782	1	0	12	0	24	6882	0	1	0
3783	1	0	15	0	24	6882	0	1	0
3785	1	0	20	0	28	9422	0	1	0
3786	1	0	9	0	26	7708	0	1	0
3790	1	0	9	0	26	7708	0	1	0
3793	1	0	5	0	26	7708	0	1	0
3795	1	0	8	0	26	7708	0	1	0
3796	1	0	12	0	24	6882	0	1	0
3797	1	0	15	0	24	6882	0	1	0
3798	1	0	20	0	28	9422	0	1	0
3799	1	0	5	0	26	7708	0	1	0
3800	1	0	11	0	28	4587	0	1	0
3800	1	0	9	0	26	3822	0	1	0
3801	1	0	9	0	26	3822	0	1	0
3801	1	0	8	0	26	3822	0	1	0
3802	1	0	12	0	24	6882	0	1	0
3803	1	0	15	0	24	6882	0	1	0
3804	1	0	20	0	28	4587	0	1	0
3804	1	0	9	0	26	3822	0	1	0
3805	1	0	9	0	26	7708	0	1	0
3806	1	0	11	0	28	9422	0	1	0
3811	1	0	5	0	26	7708	0	1	0
3813	1	0	19	0	28	9422	0	1	0
3814	1	0	8	0	26	7708	0	1	0
3816	1	0	12	0	24	6882	0	1	0
3817	1	0	15	0	24	3422	0	1	0
3817	1	0	9	0	26	3822	0	1	0
3818	1	0	20	0	28	9422	0	1	0
3821	1	0	8	0	26	7708	0	1	0
3822	1	0	12	0	24	6882	0	1	0
3823	1	0	15	0	24	6882	0	1	0
3824	1	0	20	0	28	9422	0	1	0
3826	1	0	11	0	28	9422	0	1	0
3831	1	0	5	0	26	3822	0	1	0
3831	1	0	9	0	26	3822	0	1	0
3833	1	0	11	0	28	9422	0	1	0
3834	1	0	8	0	26	7708	0	1	0
3835	1	0	12	0	24	6882	0	1	0
3836	1	0	15	0	24	6882	0	1	0
3837	1	0	9	0	26	7708	0	1	0
3838	1	0	20	0	28	9422	0	1	0
3841	1	0	8	0	26	7708	0	1	0
3842	1	0	12	0	24	6882	0	1	0
3843	1	0	15	0	24	6882	0	1	0
3844	1	0	20	0	28	4587	0	1	0
3844	1	0	19	0	28	4587	0	1	0
3852	1	0	5	0	26	7708	0	1	0
3853	1	0	11	0	28	9422	0	1	0
3854	1	0	9	0	26	7708	0	1	0
3855	1	0	9	0	26	3822	0	1	0
3855	1	0	8	0	26	3822	0	1	0
3856	1	0	12	0	24	6882	0	1	0
3857	1	0	15	0	24	6882	0	1	0
3858	1	0	20	0	28	4587	0	1	0
3858	1	0	9	0	26	3822	0	1	0
3862	1	0	8	0	26	7708	0	1	0
3863	1	0	12	0	24	6882	0	1	0
3872	1	0	9	0	26	7708	0	1	0
3873	1	0	5	0	26	7708	0	1	0
3875	1	0	11	0	28	9422	0	1	0
3876	1	0	8	0	26	7708	0	1	0
3877	1	0	9	0	26	7708	0	1	0
3878	1	0	12	0	24	6882	0	1	0
3879	1	0	15	0	24	6882	0	1	0
3880	1	0	20	0	28	9422	0	1	0
3881	1	0	19	0	28	9422	0	1	0
3885	1	0	12	0	24	6882	0	1	0
3886	1	0	15	0	24	3422	0	1	0
3886	1	0	9	0	26	3822	0	1	0
3891	1	0	9	0	26	7708	0	1	0
3896	1	0	5	0	26	7708	0	1	0
3897	1	0	11	0	28	9422	0	1	0
3898	1	0	8	0	26	7708	0	1	0
3899	1	0	12	0	24	6882	0	1	0
3900	1	0	15	0	24	6882	0	1	0
3902	1	0	20	0	28	9422	0	1	0
3903	1	0	5	0	26	7708	0	1	0
3904	1	0	11	0	28	9422	0	1	0
3905	1	0	8	0	26	7708	0	1	0
3906	1	0	12	0	24	6882	0	1	0
3907	1	0	15	0	24	6882	0	1	0
3908	1	0	20	0	28	9422	0	1	0
3909	1	0	9	0	26	7708	0	1	0
3916	1	0	1	0	26	7708	0	1	0
3917	1	0	5	0	26	7708	0	1	0
3919	1	0	8	0	26	7708	0	1	0
3920	1	0	12	0	24	6882	0	1	0
3921	1	0	15	0	24	6882	0	1	0
3922	1	0	20	0	28	9422	0	1	0
3923	1	0	5	0	26	7708	0	1	0
3924	1	0	11	0	28	9422	0	1	0
3925	1	0	8	0	26	7708	0	1	0
3926	1	0	12	0	24	6882	0	1	0
3927	1	0	15	0	24	6882	0	1	0
3928	1	0	20	0	28	9422	0	1	0
3930	1	0	11	0	28	9422	0	1	0
3935	1	0	5	0	26	7708	0	1	0
3937	1	0	8	0	26	7708	0	1	0
3938	1	0	12	0	24	6882	0	1	0
3939	1	0	15	0	24	6882	0	1	0
3940	1	0	20	0	28	9422	0	1	0
3941	1	0	5	0	26	7708	0	1	0
3943	1	0	8	0	26	7708	0	1	0
3944	1	0	12	0	24	6882	0	1	0
3945	1	0	15	0	24	6882	0	1	0
3946	1	0	20	0	28	9422	0	1	0
3948	1	0	11	0	28	9422	0	1	0
3953	1	0	5	0	26	7708	0	1	0
3954	1	0	1	0	26	7708	0	1	0
3955	1	0	3	0	24	6882	0	1	0
3956	1	0	10	0	28	9422	0	1	0
3957	1	0	1	0	26	7708	0	1	0
3959	1	0	14	0	24	3422	0	1	0
3959	1	0	8	0	26	3822	0	1	0
3960	1	0	12	0	24	6882	0	1	0
3961	1	0	15	0	24	6882	0	1	0
3962	1	0	20	0	28	9422	0	1	0
3965	1	0	8	0	26	7708	0	1	0
3966	1	0	12	0	24	6882	0	1	0
3967	1	0	15	0	24	6882	0	1	0
3969	1	0	20	0	28	9422	0	1	0
3971	1	0	11	0	28	9422	0	1	0
3977	1	0	5	0	26	7708	0	1	0
3978	1	0	9	0	26	7708	0	1	0
3980	1	0	8	0	26	7708	0	1	0
3981	1	0	12	0	24	6882	0	1	0
3982	1	0	15	0	24	6882	0	1	0
3983	1	0	20	0	28	9422	0	1	0
3984	1	0	5	0	26	7708	0	1	0
3986	1	0	8	0	26	7708	0	1	0
3987	1	0	12	0	24	6882	0	1	0
3988	1	0	15	0	24	6882	0	1	0
3990	1	0	20	0	28	9422	0	1	0
3996	1	0	14	0	24	6882	0	1	0
3998	1	0	5	0	26	7708	0	1	0
3999	1	0	11	0	28	9422	0	1	0
4000	1	0	8	0	26	7708	0	1	0
4001	1	0	12	0	24	6882	0	1	0
4002	1	0	15	0	24	6882	0	1	0
4003	1	0	20	0	28	9422	0	1	0
4004	1	0	5	0	26	7708	0	1	0
4005	1	0	11	0	28	9422	0	1	0
4006	1	0	8	0	26	7708	0	1	0
4007	1	0	12	0	24	6882	0	1	0
4008	1	0	15	0	24	6882	0	1	0
4009	1	0	9	0	26	7708	0	1	0
4010	1	0	20	0	28	9422	0	1	0
4018	1	0	5	0	26	7708	0	1	0
4020	1	0	8	0	26	7708	0	1	0
4021	1	0	12	0	24	6882	0	1	0
4022	1	0	15	0	24	6882	0	1	0
4023	1	0	20	0	28	9422	0	1	0
4024	1	0	5	0	26	7708	0	1	0
4025	1	0	11	0	28	9422	0	1	0
4026	1	0	8	0	26	7708	0	1	0
4027	1	0	12	0	24	6882	0	1	0
4028	1	0	15	0	24	6882	0	1	0
4029	1	0	20	0	28	9422	0	1	0
4031	1	0	11	0	28	9422	0	1	0
4036	1	0	5	0	26	7708	0	1	0
4038	1	0	8	0	26	7708	0	1	0
4039	1	0	12	0	24	6882	0	1	0
4040	1	0	15	0	24	6882	0	1	0
4041	1	0	20	0	28	9422	0	1	0
4042	1	0	5	0	26	7708	0	1	0
4044	1	0	8	0	26	7708	0	1	0
4045	1	0	12	0	24	6882	0	1	0
4046	1	0	15	0	24	6882	0	1	0
4047	1	0	20	0	28	9422	0	1	0
4049	1	0	11	0	28	9422	0	1	0
4054	1	0	5	0	26	7708	0	1	0
4055	1	0	11	0	28	9422	0	1	0
4056	1	0	8	0	26	7708	0	1	0
4057	1	0	12	0	24	6882	0	1	0
4058	1	0	15	0	24	6882	0	1	0
4059	1	0	20	0	28	9422	0	1	0
4060	1	0	5	0	26	7708	0	1	0
4061	1	0	9	0	26	7708	0	1	0
4062	1	0	9	0	26	3822	0	1	0
4062	1	0	8	0	26	3822	0	1	0
4063	1	0	12	0	24	3422	0	1	0
4063	1	0	9	0	26	3822	0	1	0
4064	1	0	15	0	24	6882	0	1	0
4065	1	0	20	0	28	9422	0	1	0
4072	1	0	5	0	26	7708	0	1	0
4073	1	0	11	0	28	9422	0	1	0
4074	1	0	8	0	26	7708	0	1	0
4075	1	0	12	0	24	6882	0	1	0
4077	1	0	15	0	24	6882	0	1	0
4078	1	0	20	0	28	9422	0	1	0
4079	1	0	5	0	26	7708	0	1	0
4080	1	0	11	0	28	9422	0	1	0
4081	1	0	9	0	26	3822	0	1	0
4081	1	0	19	0	28	4587	0	1	0
4082	1	0	9	0	26	7708	0	1	0
4084	1	0	15	0	24	6882	0	1	0
4085	1	0	20	0	28	9422	0	1	0
4089	1	0	1	0	26	7708	0	1	0
4093	1	0	5	0	26	7708	0	1	0
4095	1	0	8	0	26	7708	0	1	0
4096	1	0	12	0	24	6882	0	1	0
4098	1	0	9	0	26	7708	0	1	0
4099	1	0	9	0	26	7708	0	1	0
4100	1	0	9	0	26	7708	0	1	0
4101	1	0	15	0	24	3422	0	1	0
4101	1	0	9	0	26	3822	0	1	0
4102	1	0	20	0	28	9422	0	1	0
4104	1	0	11	0	28	9422	0	1	0
4107	1	0	15	0	24	6882	0	1	0
4108	1	0	20	0	28	9422	0	1	0
4110	1	0	11	0	28	9422	0	1	0
4116	1	0	5	0	26	7708	0	1	0
4118	1	0	8	0	26	7708	0	1	0
4119	1	0	12	0	24	6882	0	1	0
4120	1	0	15	0	24	6882	0	1	0
4121	1	0	20	0	28	9422	0	1	0
4122	1	0	5	0	26	7708	0	1	0
4124	1	0	8	0	26	7708	0	1	0
4125	1	0	12	0	24	6882	0	1	0
4126	1	0	15	0	24	6882	0	1	0
4127	1	0	20	0	28	9422	0	1	0
4129	1	0	11	0	28	9422	0	1	0
4130	1	0	1	0	26	7708	0	1	0
4134	1	0	5	0	26	7708	0	1	0
4136	1	0	11	0	28	9422	0	1	0
4137	1	0	8	0	26	7708	0	1	0
4138	1	0	12	0	24	6882	0	1	0
4139	1	0	15	0	24	6882	0	1	0
4140	1	0	20	0	28	9422	0	1	0
4141	1	0	5	0	26	7708	0	1	0
4143	1	0	8	0	26	7708	0	1	0
4144	1	0	12	0	24	6882	0	1	0
4146	1	0	9	0	26	7708	0	1	0
4147	1	0	9	0	26	7708	0	1	0
4149	1	0	7	0	22	5861	0	1	0
4155	1	0	5	0	26	3822	0	1	0
4155	1	0	19	0	28	4587	0	1	0
4156	1	0	11	0	28	9422	0	1	0
4157	1	0	8	0	26	7708	0	1	0
4158	1	0	12	0	24	6882	0	1	0
4159	1	0	15	0	24	3422	0	1	0
4159	1	0	9	0	26	3822	0	1	0
4160	1	0	20	0	28	9422	0	1	0
4162	1	0	5	0	26	7708	0	1	0
4163	1	0	11	0	28	9422	0	1	0
4167	1	0	1	0	26	7708	0	1	0
4169	1	0	9	0	26	7708	0	1	0
4176	1	0	20	0	28	9422	0	1	0
4177	1	0	5	0	26	7708	0	1	0
4178	1	0	11	0	28	9422	0	1	0
4179	1	0	8	0	26	7708	0	1	0
4180	1	0	12	0	24	6882	0	1	0
4181	1	0	15	0	24	6882	0	1	0
4182	1	0	20	0	28	4587	0	1	0
4182	1	0	9	0	26	3822	0	1	0
4184	1	0	9	0	26	7708	0	1	0
4186	1	0	7	0	22	2865	0	1	0
4186	1	0	9	0	26	3822	0	1	0
4187	1	0	9	0	26	7708	0	1	0
4191	1	0	20	0	28	9422	0	1	0
4192	1	0	19	0	28	9422	0	1	0
4198	1	0	1	0	26	3822	0	1	0
4198	1	0	5	0	26	3822	0	1	0
4200	1	0	20	0	28	4587	0	1	0
4200	1	0	9	0	26	3822	0	1	0
4201	1	0	11	0	28	9422	0	1	0
4202	1	0	8	0	26	7708	0	1	0
4203	1	0	12	0	24	6882	0	1	0
4204	1	0	15	0	24	6882	0	1	0
4205	1	0	20	0	28	9422	0	1	0
4207	1	0	11	0	28	9422	0	1	0
4208	1	0	8	0	26	7708	0	1	0
4209	1	0	12	0	24	6882	0	1	0
4210	1	0	15	0	24	6882	0	1	0
4213	1	0	9	0	26	7708	0	1	0
4217	1	0	7	0	22	5861	0	1	0
4218	1	0	7	0	22	5861	0	1	0
4219	1	0	12	0	24	6882	0	1	0
4221	1	0	9	0	26	7708	0	1	0
4222	1	0	20	0	28	9422	0	1	0
4223	1	0	5	0	26	2481	0	1	0
4223	1	0	9	0	26	2481	0	1	0
4223	1	0	19	0	28	3062	0	1	0
4225	1	0	8	0	26	7708	0	1	0
4226	1	0	12	0	24	6882	0	1	0
4227	1	0	15	0	24	3422	0	1	0
4227	1	0	9	0	26	3822	0	1	0
4229	1	0	20	0	28	9422	0	1	0
4230	1	0	5	0	26	7708	0	1	0
4231	1	0	11	0	28	9422	0	1	0
4232	1	0	8	0	26	7708	0	1	0
4233	1	0	14	0	24	6882	0	1	0
4235	1	0	1	0	26	7708	0	1	0
4241	1	0	9	0	26	7708	0	1	0
4242	1	0	12	0	24	6882	0	1	0
4244	1	0	20	0	28	9422	0	1	0
4245	1	0	5	0	26	7708	0	1	0
4247	1	0	8	0	26	7708	0	1	0
4249	1	0	12	0	24	6882	0	1	0
4250	1	0	15	0	24	6882	0	1	0
4251	1	0	20	0	28	9422	0	1	0
4252	1	0	5	0	26	7708	0	1	0
4253	1	0	11	0	28	9422	0	1	0
4254	1	0	9	0	26	3822	0	1	0
4254	1	0	8	0	26	3822	0	1	0
4257	1	0	15	0	24	6882	0	1	0
4258	1	0	7	0	22	5861	0	1	0
4259	1	0	5	0	26	7708	0	1	0
4260	1	0	19	0	28	9422	0	1	0
4263	1	0	12	0	24	6882	0	1	0
4265	1	0	20	0	28	9422	0	1	0
4266	1	0	1	0	26	7708	0	1	0
4268	1	0	9	0	26	3822	0	1	0
4268	1	0	8	0	26	3822	0	1	0
4270	1	0	14	0	24	6882	0	1	0
4272	1	0	15	0	24	6882	0	1	0
4273	1	0	20	0	28	9422	0	1	0
4274	1	0	5	0	26	7708	0	1	0
4275	1	0	1	0	26	7708	0	1	0
4278	1	0	9	0	26	7708	0	1	0
4279	1	0	15	0	24	6882	0	1	0
