timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1000,00021,14,14,0,0,2,21,-1.656972,43.000000,8,18.457004,84.000000,5,6.247325,59.000000,3,5.009712,56.000000,4,1.991614,50.000000,7,-8.506191,29.000000,6,-11.904383,22.000000,,,,,,
1100,00001,13,14,0,0,2,1,3.234606,53.000000,8,7.837064,62.000000,7,4.205107,55.000000,3,-0.936368,44.000000,6,-5.887832,34.000000,5,-11.022971,24.000000,4,-33.332255,0.000000,,,,,,
1100,00004,13,14,0,0,2,4,20.429929,88.000000,5,14.409028,75.000000,6,1.349327,49.000000,4,-1.187683,44.000000,8,-4.870848,37.000000,7,-13.357681,19.000000,3,-15.211335,16.000000,,,,,,
1100,00002,13,14,0,0,2,2,6.743289,60.000000,5,9.876786,66.000000,8,3.097788,53.000000,6,-0.775239,45.000000,4,-1.982624,42.000000,3,-5.752504,35.000000,7,-13.409892,19.000000,,,,,,
1100,00006,13,14,0,0,2,6,25.251235,97.000000,7,6.854481,60.000000,8,6.765193,60.000000,3,3.163666,53.000000,5,-4.097536,38.000000,6,-6.709340,33.000000,4,-14.104981,18.000000,,,,,,
1100,00007,13,14,0,0,2,7,17.446496,82.000000,4,23.131943,93.000000,8,-3.208544,40.000000,6,-4.839034,37.000000,5,-12.123184,22.000000,3,-12.863741,20.000000,7,-13.250183,20.000000,,,,,,
1100,00010,13,14,0,0,2,10,23.971355,95.000000,5,6.997580,60.000000,4,5.213661,57.000000,6,0.691333,48.000000,3,0.231651,47.000000,7,-0.336621,46.000000,8,-8.260614,30.000000,,,,,,
1100,00013,13,14,0,0,2,13,42.933798,127.000000,8,9.389786,65.000000,3,6.844073,60.000000,4,-1.714362,43.000000,7,-3.089205,40.000000,5,-8.448928,29.000000,6,-9.815633,27.000000,,,,,,
1100,00014,13,14,0,0,2,14,9.921212,66.000000,3,7.967866,62.000000,8,6.758208,60.000000,6,2.929325,52.000000,7,0.507103,47.000000,4,-6.847407,33.000000,5,-19.900448,6.000000,,,,,,
1100,00011,13,14,0,0,2,11,4.716223,56.000000,6,20.051845,87.000000,7,7.622839,62.000000,5,-7.147647,32.000000,8,-8.487195,29.000000,4,-11.071627,24.000000,3,-19.978005,6.000000,,,,,,
1100,00017,13,14,0,0,2,17,8.075972,63.000000,3,24.143014,95.000000,4,13.970660,75.000000,8,9.891729,66.000000,5,-4.495508,37.000000,6,-16.150202,14.000000,7,-18.710914,9.000000,,,,,,
1100,00018,13,14,0,0,2,18,7.474461,61.000000,8,47.543532,127.000000,6,-0.084092,46.000000,3,-0.271727,46.000000,7,-2.196609,42.000000,5,-6.611088,33.000000,4,-18.759646,9.000000,,,,,,
1100,00005,13,14,0,0,2,5,7.255217,61.000000,4,14.689648,76.000000,3,10.574706,68.000000,8,-0.251263,46.000000,7,-7.480899,31.000000,5,-8.735133,29.000000,6,-11.641259,23.000000,,,,,,
1100,00021,13,14,0,0,2,21,24.541682,96.000000,8,20.821817,88.000000,3,8.682067,64.000000,7,3.056854,53.000000,5,-6.575553,33.000000,6,-12.837614,20.000000,4,-21.061640,4.000000,,,,,,
2000,00004,11,11,0,0,2,4,34.033820,115.000000,5,3.615443,54.000000,3,2.794941,52.000000,4,0.167029,47.000000,8,-2.457762,41.000000,6,-4.757428,37.000000,7,-21.884867,2.000000,,,,,,
2000,00002,11,11,0,0,2,2,3.399878,53.000000,5,10.067225,67.000000,7,1.514737,49.000000,4,-5.424387,35.000000,6,-8.714609,29.000000,3,-9.368279,27.000000,8,-14.827594,16.000000,,,,,,
2000,00005,11,11,0,0,2,5,9.763407,66.000000,7,10.285174,67.000000,3,6.839585,60.000000,4,-0.149835,46.000000,5,-7.435350,31.000000,8,-8.256548,30.000000,6,-9.652321,27.000000,,,,,,
2000,00014,11,11,0,0,2,14,20.993528,89.000000,8,10.216528,67.000000,7,7.149495,61.000000,4,-5.904558,34.000000,3,-9.478981,27.000000,6,-13.365687,19.000000,5,-23.503318,0.000000,,,,,,
2000,00007,11,11,0,0,2,7,8.904674,64.000000,4,15.866652,78.000000,8,-4.149099,38.000000,6,-6.124310,34.000000,3,-10.418580,25.000000,5,-10.747412,25.000000,7,-14.525764,17.000000,,,,,,
2000,00016,11,11,0,0,2,16,5.519875,57.000000,5,34.108833,115.000000,6,-3.980834,38.000000,3,-6.465067,33.000000,8,-9.337846,28.000000,4,-10.541094,25.000000,7,-11.235271,24.000000,,,,,,
2000,00008,11,11,0,0,2,8,4.625522,56.000000,4,12.947592,72.000000,8,2.401014,51.000000,5,-2.414411,41.000000,3,-3.142785,40.000000,7,-3.970623,38.000000,6,-8.510299,29.000000,,,,,,
2000,00009,11,11,0,0,2,9,4.959194,56.000000,5,9.054390,65.000000,4,4.071589,55.000000,3,-4.129162,38.000000,6,-7.782450,31.000000,7,-20.461861,5.000000,8,-22.588246,1.000000,,,,,,
2000,00013,11,11,0,0,2,13,43.930036,127.000000,4,10.023908,67.000000,6,8.130088,63.000000,3,6.235756,59.000000,7,1.931398,50.000000,8,-3.588626,39.000000,5,-14.383404,17.000000,,,,,,
2000,00017,11,11,0,0,2,17,12.681152,72.000000,3,24.424892,96.000000,8,4.464319,55.000000,4,3.122426,53.000000,7,-10.933254,24.000000,5,-18.482580,9.000000,6,-23.587137,0.000000,,,,,,
2000,00006,11,11,0,0,2,6,20.589441,88.000000,5,14.372728,75.000000,6,7.852557,62.000000,4,-4.278575,38.000000,3,-4.493502,37.000000,8,-13.862224,18.000000,7,-17.143728,12.000000,,,,,,
2100,00004,12,11,0,0,2,4,29.447984,106.000000,3,12.031567,71.000000,4,3.809888,54.000000,6,-1.836902,43.000000,5,-2.999194,40.000000,7,-3.057421,40.000000,8,-4.921433,36.000000,,,,,,
